#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,1,11,11,50,26,6.9,8,0.59,3.23,3.16,30,1014.2,12.5,15.4,4.6,99,99
2008,1,11,12,50,42,7.7,9.3,0.64,3.33,3.2,31,1014.7,12.3,15.4,3.5,99,99
2008,1,11,13,50,45,7.6,9.3,0.66,3.33,3.27,41,1015.1,12.5,15.4,3.1,99,99
2008,1,11,14,50,59,7,8.6,0.71,3.57,3.36,56,1015.8,12.7,15.3,3.2,99,99
2008,1,11,15,50,63,7.4,8.7,0.81,3.57,3.54,66,1016.6,12.6,15.4,1.9,99,99
2008,1,11,16,50,63,6.5,8,0.85,4.17,3.67,76,1016.7,12.6,15.4,2,99,99
2008,1,11,17,50,58,4.7,6,0.73,4.17,3.73,72,1016.2,12.5,15.5,2.7,99,99
2008,1,11,18,50,66,4.4,5.4,0.75,4.55,3.8,83,1015,12.6,15.5,2.5,99,99
2008,1,11,19,50,96,3.2,4.3,0.68,3.85,3.72,78,1014.2,12.8,15.6,3.2,99,99
2008,1,11,20,50,100,2.7,3.7,0.63,4.35,3.72,85,1013.6,12.9,15.8,3.5,99,99
2008,1,11,21,50,122,2.7,4,0.59,4,3.83,75,1013.3,13.2,15.8,3.6,99,99
2008,1,11,22,50,112,2.3,3,0.55,4,4.08,79,1012.9,13.3,15.8,3.7,99,99
2008,1,11,23,50,103,3.5,4.2,0.53,6.25,4.06,142,1012.8,13.3,15.7,4.1,99,99
2008,1,12,0,50,90,3.9,4.7,0.53,7.14,4.25,160,1013,13.5,15.6,4.2,99,99
2008,1,12,1,50,100,4.3,5.1,0.53,6.25,4.11,137,1013.4,13.7,15.6,4.3,99,99
2008,1,12,2,50,109,5.4,6.4,0.51,6.67,4.11,156,1013.3,14,15.6,4.7,99,99
2008,1,12,3,50,108,5.3,6.2,0.55,6.67,3.93,157,1013.4,14.3,15.6,4.9,99,99
2008,1,12,4,50,106,5.1,6,0.55,6.25,3.73,141,1013.3,14.6,15.6,5,99,99
2008,1,12,5,50,108,5.3,6.2,0.55,6.25,3.66,152,1013.1,14.8,15.6,6.2,99,99
2008,1,12,6,50,115,5.3,6.3,0.53,6.25,3.76,142,1013,14.9,15.6,5.9,99,99
2008,1,12,7,50,124,5.4,6.3,0.51,5.88,3.5,136,1012.9,15.1,15.6,6.7,99,99
2008,1,12,8,50,112,4.7,5.4,0.54,6.25,3.63,138,1012.9,15.2,15.6,6.6,99,99
2008,1,12,9,50,94,4.3,5.2,0.5,6.25,3.6,152,1012.7,15.1,15.6,8.3,99,99
2008,1,12,10,50,110,4.8,5.6,0.51,6.67,3.67,156,1012.8,15.2,15.6,8.9,99,99
2008,1,12,11,50,102,5.2,6.1,0.51,6.25,3.63,155,1013.1,15.3,15.6,9.1,99,99
2008,1,12,12,50,101,5.1,5.9,0.5,6.25,3.62,152,1013.5,15.3,15.6,9.9,99,99
2008,1,12,13,50,101,5.3,6,0.5,5.88,3.43,146,1013.9,15.5,15.6,10,99,99
2008,1,12,14,50,109,5.7,6.6,0.51,3.33,3.25,105,1014.3,15.7,15.6,10.5,99,99
2008,1,12,15,50,118,5.5,6.6,0.53,3.33,3.33,108,1014.8,15.9,15.7,11,99,99
2008,1,12,16,50,105,4.8,5.5,0.52,3.7,3.52,115,1014.8,16,15.7,11.5,99,99
2008,1,12,17,50,106,4.9,5.5,0.59,3.7,3.44,105,1014.1,16.1,15.8,12.4,99,99
2008,1,12,18,50,108,4.5,5.2,0.57,3.33,3.49,101,1013.1,16.2,16,12.8,99,99
2008,1,12,19,50,96,3.1,3.7,0.55,3.57,3.58,104,1012.5,16.4,16.1,13.3,99,99
2008,1,12,20,50,100,3.4,4.1,0.58,4,3.52,117,1012,16.5,16.2,13.6,99,99
2008,1,12,21,50,91,1.8,2.1,0.56,3.57,3.65,102,1012.3,16.8,16.3,13.9,99,99
2008,1,12,22,50,66,0.9,1.2,0.56,4.17,3.66,105,1012.7,17,16.3,14.6,99,99
2008,1,12,23,50,90,1.2,1.4,0.6,4,3.73,98,1012.8,16.1,16.3,14.5,99,99
2008,1,13,0,50,120,3.4,4.1,0.55,3.85,3.84,107,1012.4,16.2,16.2,14.4,99,99
2008,1,13,1,50,173,1.4,2.1,0.57,4.35,3.85,94,1013.1,16.7,16.1,14.6,99,99
2008,1,13,2,50,281,4.8,5.8,0.55,4,3.91,91,1014.2,16.7,16,14.1,99,99
2008,1,13,3,50,328,9.8,12.5,0.55,4,3.91,87,1014.6,15.8,16,12.6,99,99
2008,1,13,4,50,322,12.7,15.8,0.81,3.33,3.27,321,1015.1,13.8,15.8,6.4,99,99
2008,1,13,5,50,327,12.2,14.6,1.32,4.55,4.01,324,1015.5,12.9,15.7,6.5,99,99
2008,1,13,6,50,327,12,14.2,1.15,4.17,3.81,336,1015.5,12.3,15.6,7.2,99,99
2008,1,13,7,50,335,11.5,13.5,1.13,4.35,3.72,321,1015.9,11.7,15.6,7.2,99,99
2008,1,13,8,50,341,11,12.8,1.1,4.17,3.79,329,1016.5,11.1,15.6,7.5,99,99
2008,1,13,9,50,343,10.4,12.5,1.13,4.35,3.8,330,1017.1,10.6,15.5,7.7,99,99
2008,1,13,10,50,350,10.4,12.3,1.05,4.35,3.74,332,1017.6,10.7,15.5,8.4,99,99
2008,1,13,11,50,6,9.9,11.5,1.01,4.35,3.71,340,1018.4,10.9,15.4,8.5,99,99
2008,1,13,12,50,12,10,12.1,1.09,4.17,3.65,344,1019.6,10.6,15.3,8.1,99,99
2008,1,13,13,50,13,10.1,11.8,0.86,3.85,3.48,5,1020.3,10.7,15.3,7.9,99,99
2008,1,13,14,50,15,10.4,12,1.07,4.17,3.67,20,1021,10.3,15.2,7.4,99,99
2008,1,13,15,50,19,9,11,1.08,3.85,3.64,32,1022,10.6,15.2,7.1,99,99
2008,1,13,16,50,18,7.6,8.8,0.92,4.17,3.5,41,1022.2,11.3,15.2,7.3,99,99
2008,1,13,17,50,18,6,7,0.74,3.7,3.4,35,1022.3,12,15.2,6.7,99,99
2008,1,13,18,50,28,5.7,6.9,0.63,3.57,3.34,37,1021.7,12.7,15.3,6.4,99,99
2008,1,13,19,50,30,4.5,5.3,0.56,3.57,3.32,52,1021.6,13.2,15.4,5.9,99,99
2008,1,13,20,50,29,3.7,4.3,0.51,4.35,3.43,78,1021.5,13.7,15.4,5.9,99,99
2008,1,13,21,50,48,4.2,5,0.46,4.35,3.44,77,1021,14,15.4,6.4,99,99
2008,1,13,22,50,68,3.8,4.5,0.39,3.85,3.41,69,1021.5,14.2,15.4,7.2,99,99
2008,1,13,23,50,54,4.4,5.1,0.34,4.17,3.35,81,1022.1,14.8,15.4,6.3,99,99
2008,1,14,0,50,20,6.3,7.7,0.38,4,3.17,77,1022.8,15.2,15.4,6.2,99,99
2008,1,14,1,50,18,7.5,8.6,0.53,3.7,3.23,73,1023.6,14.5,15.4,4.8,99,99
2008,1,14,2,50,29,8.3,9.3,0.66,3.7,3.22,69,1024.1,14,15.3,6,99,99
2008,1,14,3,50,36,9,10.4,0.71,3.45,3.27,55,1024.3,13.7,15.3,5.5,99,99
2008,1,14,4,50,38,8.8,10.3,0.87,4,3.52,68,1025,13.5,15.3,6,99,99
2008,1,14,5,50,45,9,10.4,0.95,4.17,3.69,75,1024.8,13.3,15.2,5.6,99,99
2008,1,14,6,50,45,8.6,9.8,1.05,4.35,3.75,79,1024.8,13.2,15.2,4.4,99,99
2008,1,14,7,50,50,8.1,9.4,1,4.35,3.76,74,1025.2,13,15.2,5.1,99,99
2008,1,14,8,50,53,8.2,9.6,1.03,4.76,3.86,80,1025.4,12.9,15.3,4.1,99,99
2008,1,14,9,50,55,8.3,9.8,1.06,5,3.84,86,1025.3,12.8,15.3,4.5,99,99
2008,1,14,10,50,56,8.2,9.7,1.01,4.76,3.96,90,1025.7,12.7,15.3,4,99,99
2008,1,14,11,50,58,8.4,9.6,1.11,4.76,3.92,81,1026.2,12.6,15.3,4.4,99,99
2008,1,14,12,50,57,8.3,9.3,1.05,4.76,3.9,81,1027,12.7,15.3,2.7,99,99
2008,1,14,13,50,60,7.3,8.3,1.07,5,3.94,83,1027.6,12.8,15.3,3.3,99,99
2008,1,14,14,50,61,8,9.7,1.1,4.76,3.93,74,1027.9,12.9,15.3,2.8,99,99
2008,1,14,15,50,63,8.3,9.7,1.03,5,3.81,89,1028.5,13,15.3,3.6,99,99
2008,1,14,16,50,55,8.5,9.8,1.07,4.76,3.79,80,1028.4,12.9,15.3,4.1,99,99
2008,1,14,17,50,64,7.5,8.9,1.02,4.35,3.8,77,1027.9,12.6,15.3,3.4,99,99
2008,1,14,18,50,69,6.5,8.1,0.94,4.35,3.73,79,1026.9,12.5,15.3,3.5,99,99
2008,1,14,19,50,60,6.6,8,0.86,4.55,3.83,91,1025.8,12.5,15.3,3.8,99,99
2008,1,14,20,50,74,5.3,6.8,0.88,4.76,3.88,91,1026,12.8,15.3,2.5,99,99
2008,1,14,21,50,80,3.1,4.9,0.85,5,3.96,103,1026.1,13,15.3,3.2,99,99
2008,1,14,22,50,91,2.6,3.4,0.79,4.76,3.89,101,1026.4,13.1,15.3,2.8,99,99
2008,1,14,23,50,108,2.7,3.6,0.78,4.76,3.95,99,1026.3,13.3,15.3,2.8,99,99
2008,1,15,0,50,105,3,3.6,0.67,5.26,3.98,105,1026.2,13.5,15.2,3.2,99,99
2008,1,15,1,50,104,2.6,3.3,0.65,5,4.11,107,1026.3,13.7,15.2,3.9,99,99
2008,1,15,2,50,96,2,2.5,0.64,5,4.17,111,1026.5,14,15.2,4.3,99,99
2008,1,15,3,50,96,2.3,3,0.6,4.76,4.16,109,1026.5,14.1,15.1,4.5,99,99
2008,1,15,4,50,81,2.6,3.3,0.57,6.67,4.12,144,1026.3,14.3,15.1,4.2,99,99
2008,1,15,5,50,69,2.8,3.8,0.58,5.26,4.16,115,1025.7,14.4,15.1,4.5,99,99
2008,1,15,6,50,79,2.2,2.9,0.58,5.56,4.25,114,1025.6,14.4,15.1,3.7,99,99
2008,1,15,7,50,71,3.7,4.4,0.54,4.35,4.09,108,1024.9,14.5,15,4.5,99,99
2008,1,15,8,50,89,3.2,4,0.53,4.55,4.12,114,1024.4,14.5,15,4.6,99,99
2008,1,15,9,50,63,2.8,3.2,0.52,5,4.15,126,1024,14.4,15,4.2,99,99
2008,1,15,10,50,44,3.8,4.5,0.52,5.26,3.97,124,1023.2,13.8,15,999,99,99
2008,1,15,11,50,53,4,4.8,0.53,5,4.14,120,1023.2,13.8,15,999,99,99
2008,1,15,12,50,134,1.1,2.1,0.53,5,3.86,108,1024.7,13.9,15,7.6,99,99
2008,1,15,13,50,95,1.5,1.9,0.53,5.26,3.78,113,1024.6,14.2,15,7.3,99,99
2008,1,15,14,50,67,1.4,2.2,0.53,5.56,4.03,130,1024.9,14.4,15,7.3,99,99
2008,1,15,15,50,56,2.8,3.4,0.55,4.76,4.06,118,1024.6,14.1,15,999,99,99
2008,1,15,16,50,62,4,4.6,0.52,4.55,3.99,133,1023.5,13.8,15.1,9.8,99,99
2008,1,15,17,50,60,5.6,7,0.55,5,3.99,136,1021.8,13.5,15.1,10.4,99,99
2008,1,15,18,50,77,4.4,5.5,0.56,4.55,3.7,131,1021,13.9,15.1,999,99,99
2008,1,15,19,50,88,5.2,6.5,0.53,4.55,3.75,126,1019.8,14,15.1,8.1,99,99
2008,1,15,20,50,109,4.4,5.4,0.55,5,3.74,129,1020.1,14.2,15.1,999,99,99
2008,1,15,21,50,93,6.9,8.8,0.69,4.76,3.65,132,1018.6,13.4,15.1,6.1,99,99
2008,1,15,22,50,98,6.5,8.4,0.69,4.76,3.65,139,1019.4,12.9,15.1,5.9,99,99
2008,1,15,23,50,94,9.2,11,0.84,4,3.69,125,1017.9,12.6,15.1,6.7,99,99
2008,1,16,0,50,84,9.3,11.6,0.97,4.76,3.85,139,1018.4,12.6,15,6.3,99,99
2008,1,16,1,50,68,8.4,9.7,1.13,4.55,4.02,133,1018.6,12.2,15,6.4,99,99
2008,1,16,2,50,78,8.1,9.7,1.11,5,4.14,139,1018.6,12,15,7.2,99,99
2008,1,16,3,50,69,7.8,9.7,1.32,6.25,4.36,147,1018.4,11.1,15,7.1,99,99
2008,1,16,4,50,55,10.2,11.7,1.44,5.88,4.56,143,1017.4,10.8,15,8.2,99,99
2008,1,16,5,50,64,11.7,13.5,1.49,6.25,4.38,151,1015.2,11.1,15,9,99,99
2008,1,16,6,50,75,14,16.3,99,99,99,999,1012.7,11,15,8.8,99,99
2008,1,16,7,50,66,13,15.7,1.87,6.25,4.59,142,1012,11.3,15,999,99,99
2008,1,16,8,50,56,12.8,15.3,1.93,4.55,4.55,90,1012.1,11.2,15,9.2,99,99
2008,1,16,9,50,39,13.4,16.3,99,99,99,999,1011.5,11.3,15,9.5,99,99
2008,1,16,10,50,33,13,15.7,99,99,99,999,1011.7,10.7,15,8.8,99,99
2008,1,16,11,50,36,13.5,15.6,2,7.14,4.8,138,1011.5,10.8,15,8.9,99,99
2008,1,16,12,50,42,10.5,12.4,99,99,99,999,1013.2,11.1,14.9,9.3,99,99
2008,1,16,13,50,54,13.7,16.1,2.3,6.67,5.08,122,1010.8,12,14.9,10.3,99,99
2008,1,16,14,50,69,12.8,15.3,2.41,7.14,5.28,128,1010.8,12.5,14.9,10.7,99,99
2008,1,16,15,50,67,8.9,10.7,2.46,7.69,5.34,137,1013.5,12.7,14.9,10.9,99,99
2008,1,16,16,50,72,11.4,13.1,2.41,7.69,5.45,126,1012.1,13.1,14.9,11.2,99,99
2008,1,16,17,50,67,10,11.8,2.15,7.69,5.39,136,1011.5,13.2,14.9,11,99,99
2008,1,16,18,50,72,9.9,11.5,2.4,8.33,5.61,128,1010.5,12.9,15,10.7,99,99
2008,1,16,19,50,67,7.2,8.5,2.27,7.69,5.77,124,1010.4,13,15,10.5,99,99
2008,1,16,20,50,21,5.4,7,2.45,10,6.29,134,1010.8,12.7,15,10.4,99,99
2008,1,16,21,50,28,4.2,5.5,2.35,10,6.5,143,1011,12.8,15,10.3,99,99
2008,1,16,22,50,52,4.1,5.1,2.32,10,6.73,147,1011.2,13.1,15,10.4,99,99
2008,1,16,23,50,39,3.5,4.5,2.06,10,6.43,139,1011.8,13.1,15,10.5,99,99
2008,1,17,0,50,317,4.2,5.5,1.9,10,6.56,154,1013,13.3,14.9,10.8,99,99
2008,1,17,1,50,342,5.3,6.7,1.85,10,6.53,143,1013.6,12.9,14.9,10.7,99,99
2008,1,17,2,50,360,5.2,6.5,1.77,10,6.24,146,1014.6,12.7,14.9,10.4,99,99
2008,1,17,3,50,355,5.2,6.1,1.66,10.81,6.67,137,1015.2,12.3,14.9,10,99,99
2008,1,17,4,50,359,4.4,5.4,1.67,10,6.76,140,1015.2,12.1,14.8,10.1,99,99
2008,1,17,5,50,353,4.1,5.2,1.56,10,6.61,154,1015.5,12.1,14.8,10.2,99,99
2008,1,17,6,50,349,5,6,1.41,10.81,6.62,147,1015.7,12.2,14.7,10,99,99
2008,1,17,7,50,360,4.1,5.1,1.29,10,6.49,138,1015.8,12.3,14.7,10.1,99,99
2008,1,17,8,50,7,5,5.9,1.17,10,6.34,130,1015.9,12.4,14.7,10.1,99,99
2008,1,17,9,50,5,4,4.8,1.12,9.09,5.99,147,1015.7,12.5,14.7,10,99,99
2008,1,17,10,50,348,5.6,7,1.09,10,6.01,148,1015.3,12.7,14.8,9.8,99,99
2008,1,17,11,50,11,5.2,5.9,1.02,10,5.48,139,1015.6,12.5,15,9.5,99,99
2008,1,17,12,50,11,5.7,6.8,1,10,5.53,162,1016,12.5,15,9.2,99,99
2008,1,17,13,50,358,7.1,8.6,0.96,10,5.17,144,1017,12.3,14.9,9.1,99,99
2008,1,17,14,50,354,6.6,7.9,1.01,10,4.76,153,1018.9,11.6,15,8.5,99,99
2008,1,17,15,50,323,7.6,9.1,0.97,9.09,4.42,142,1020.3,11.2,15,8.6,99,99
2008,1,17,16,50,348,7.8,9,1.04,10,4.38,157,1020.1,11.3,15,7.5,99,99
2008,1,17,17,50,337,7.6,9,1.07,10,4.38,143,1019.5,10.8,15,8,99,99
2008,1,17,18,50,340,5.6,7,0.84,10,4.38,141,1019,10.6,15,6.8,99,99
2008,1,17,19,50,316,6.1,7.7,0.79,10,4.47,131,1019,10.2,15,6.1,99,99
2008,1,17,20,50,318,4.8,5.8,0.73,10,4.53,147,1018.9,10.1,15.1,5.4,99,99
2008,1,17,21,50,32,1.8,2.9,0.66,9.09,5.04,147,1018.3,10.6,15.1,5.6,99,99
2008,1,17,22,50,20,2.7,3.8,0.57,9.09,5.06,129,1018.8,11.2,15.1,6.3,99,99
2008,1,17,23,50,11,4.2,5.1,0.52,9.09,5.76,136,1019.1,11.4,15,6.5,99,99
2008,1,18,0,50,19,4.2,5.6,0.5,8.33,5.74,149,1019.3,11.8,15,6.5,99,99
2008,1,18,1,50,17,5.6,6.5,0.51,9.09,5.23,144,1020,12.3,15,5.6,99,99
2008,1,18,2,50,34,5.5,6.7,0.52,7.69,4.07,136,1020.2,12.2,15,5.5,99,99
2008,1,18,3,50,39,5.3,6.9,0.6,9.09,3.87,132,1020.7,12.1,15,5.5,99,99
2008,1,18,4,50,44,6.4,7.8,0.62,9.09,3.87,151,1020.3,11.5,15,6.6,99,99
2008,1,18,5,50,53,7.5,8.7,0.66,8.33,3.59,138,1019.8,11.4,15.1,6.9,99,99
2008,1,18,6,50,55,7.2,8.3,0.75,3.45,3.59,53,1019.6,11.2,15.3,6.3,99,99
2008,1,18,7,50,69,7.1,8.3,0.81,3.57,3.66,55,1019.4,11.2,15.2,6,99,99
2008,1,18,8,50,51,8.3,10.2,0.88,3.85,3.66,75,1019,11.2,15.2,5.7,99,99
2008,1,18,9,50,51,8,9.6,0.96,4.17,3.77,71,1018.8,11.1,15.2,6.5,99,99
2008,1,18,10,50,49,8.6,10.5,1.04,4.35,3.76,77,1019,10.5,15.2,6.5,99,99
2008,1,18,11,50,56,11.2,13.5,1.1,4.17,3.79,75,1018.3,10.3,15.2,7.2,99,99
2008,1,18,12,50,50,10.2,12.5,1.26,4.55,4.04,76,1019.1,10.1,15.2,6.5,99,99
2008,1,18,13,50,56,10.5,12.6,1.44,4.76,4.14,71,1019.6,9.8,15.3,6.1,99,99
2008,1,18,14,50,64,10.6,13,1.44,4.76,4.12,77,1019.6,10.4,15.3,6.8,99,99
2008,1,18,15,50,61,10.9,12.9,1.47,5.26,4.27,79,1019.6,10.6,15.4,7.7,99,99
2008,1,18,16,50,56,10.9,13.4,1.54,5,4.35,73,1019.5,10.6,15.4,7.9,99,99
2008,1,18,17,50,67,10.2,12.4,1.63,5,4.32,79,1018.9,10.6,15.4,7.9,99,99
2008,1,18,18,50,66,9.6,11.8,1.49,5.26,4.28,77,1018.3,10.7,15.4,8.1,99,99
2008,1,18,19,50,55,8.1,9.6,1.41,5.26,4.16,99,1017.8,10.9,15.4,8.2,99,99
2008,1,18,20,50,66,10.8,13,1.26,5,4.06,88,1015.5,11.1,15.3,8.8,99,99
2008,1,18,21,50,57,11.6,13.8,1.54,5,4.23,91,1014.6,11.4,15.3,9.1,99,99
2008,1,18,22,50,56,12.8,15.4,1.62,5.56,4.35,104,1014.6,11.4,15.3,8.7,99,99
2008,1,18,23,50,34,12.1,14,99,99,99,999,1014.8,10.4,15.1,7.9,99,99
2008,1,19,0,50,23,12.5,15.3,1.74,5.56,4.5,98,1016.3,8.3,15,6.1,99,99
2008,1,19,1,50,44,13.6,16.7,99,99,99,999,1015,8.8,15,6.2,99,99
2008,1,19,2,50,53,13.2,16,2.01,5.88,4.61,103,1015.7,9.5,14.9,999,99,99
2008,1,19,3,50,46,11.9,15.5,99,99,99,999,1015.8,9.6,14.9,7.4,99,99
2008,1,19,4,50,42,12.8,15.3,2.18,6.25,4.84,91,1015.9,9.5,14.9,7.4,99,99
2008,1,19,5,50,11,13.9,16.7,2.09,5.56,4.76,77,1016,7.6,14.9,5.6,99,99
2008,1,19,6,50,22,14.9,17.6,2.22,6.25,4.79,91,1015.7,7,14.8,5.1,99,99
2008,1,19,7,50,35,15.7,18.8,99,99,99,999,1014.8,7.7,14.7,5.7,99,99
2008,1,19,8,50,33,17.1,20.6,2.38,6.67,4.8,97,1013,8.4,14.5,6.4,99,99
2008,1,19,9,50,30,14.8,17.2,2.43,5.88,5,76,1015.2,7.7,14.5,5.7,99,99
2008,1,19,10,50,11,11.1,12.8,2.34,5.56,4.9,74,1018.7,7.5,14.4,5.5,99,99
2008,1,19,11,50,26,11.9,13.8,99,99,99,999,1018.9,7.5,14.4,5.5,99,99
2008,1,19,12,50,15,14.1,17.6,2,7.14,4.65,114,1018.2,7.5,14.3,5.2,99,99
2008,1,19,13,50,6,12.4,15.7,2,7.14,4.72,109,1020.9,6.8,14.3,4.3,99,99
2008,1,19,14,50,5,13.1,16.5,2.05,6.67,4.78,105,1022.5,6.1,14.3,3.6,99,99
2008,1,19,15,50,9,13.2,16.1,2.19,5,4.89,33,1024,6,14.3,2.7,99,99
2008,1,19,16,50,12,10.9,13.4,2.09,5.26,4.85,50,1026.1,6,14.2,1.6,99,99
2008,1,19,17,50,6,10.7,13.4,1.92,5.26,4.92,49,1026.7,6.7,14.2,1,99,99
2008,1,19,18,50,360,10.4,13.6,1.77,5.88,4.92,69,1025.8,7.7,14.2,0.8,99,99
2008,1,19,19,50,13,9.7,11.7,1.47,5,4.44,74,1025.2,8.7,14.2,0.4,99,99
2008,1,19,20,50,4,8.6,10.8,1.33,7.69,4.44,133,1025.3,9.3,14.1,-0.6,99,99
2008,1,19,21,50,5,7,9.7,1.27,7.69,4.37,136,1025.7,9.9,14.1,-0.8,99,99
2008,1,19,22,50,357,8.2,10.5,1.22,7.14,4.43,126,1026,10.3,14,-1.2,99,99
2008,1,19,23,50,358,8.5,10.2,1.14,8.33,4.4,143,1026.7,10.4,14,-0.4,99,99
2008,1,20,0,50,7,8.4,10.6,1.11,8.33,4.26,131,1027.4,10.3,14,0,99,99
2008,1,20,1,50,11,8.8,11,1.09,8.33,4.18,142,1028.1,9.9,14,0,99,99
2008,1,20,2,50,23,8.1,10.4,1.1,4,4.05,43,1028.7,9.6,14,-0.3,99,99
2008,1,20,3,50,22,8.6,10.4,1.04,4,4.12,39,1029.4,9.4,14,0.2,99,99
2008,1,20,4,50,36,7.8,9.7,1.09,4,4.01,52,1029.8,8.9,14,0.1,99,99
2008,1,20,5,50,43,6.9,8.7,1.04,4.55,3.99,73,1030,8.8,14,0.1,99,99
2008,1,20,6,50,50,7.2,9.5,0.97,4.35,3.86,67,1029.8,8.7,14,-0.4,99,99
2008,1,20,7,50,48,7.8,10.1,0.97,4.76,3.93,86,1029.8,8.3,13.9,-1.3,99,99
2008,1,20,8,50,53,7.4,10.3,0.97,4.55,3.93,77,1029.9,8.1,13.9,-0.8,99,99
2008,1,20,9,50,64,8.1,10.3,0.93,4.55,3.8,84,1030,8.1,13.8,-0.2,99,99
2008,1,20,10,50,69,8.9,10.7,0.96,4.35,3.79,65,1030.2,8.1,13.8,-1,99,99
2008,1,20,11,50,71,8.5,11.5,1.08,4.76,3.94,88,1030.9,7.6,13.7,-0.4,99,99
2008,1,20,12,50,74,8.7,11,1.17,4.55,4.14,83,1031.5,7.8,13.7,-1.4,99,99
2008,1,20,13,50,81,9,10.6,1.27,4.76,4.2,84,1031.8,7.8,13.7,-1.4,99,99
2008,1,20,14,50,83,9.2,12.1,1.41,5,4.36,90,1032.7,8,13.7,-1.4,99,99
2008,1,20,15,50,84,9.5,12,1.47,5.26,4.44,93,1033.6,8.2,13.8,-0.6,99,99
2008,1,20,16,50,89,9.5,11.6,1.62,6.25,4.67,117,1033.6,8.6,13.9,0.7,99,99
2008,1,20,17,50,90,9.4,11,1.68,5.56,4.65,109,1033.2,8.6,13.9,0.9,99,99
2008,1,20,18,50,93,8.4,10,1.7,6.25,4.7,117,1032.4,8.9,14,2,99,99
2008,1,20,19,50,93,8.2,9.8,99,99,99,999,1031.7,9.1,14,2,99,99
2008,1,20,20,50,89,8.5,10.1,1.45,5.56,4.55,106,1030.9,9.3,14,2.3,99,99
2008,1,20,21,50,98,8.5,10.9,99,99,99,999,1030.8,9.5,14,2.1,99,99
2008,1,20,22,50,101,8.1,10.4,1.45,5.26,4.57,106,1030.7,9.9,14.1,1.2,99,99
2008,1,20,23,50,104,8.4,10.5,1.48,5.88,4.61,116,1030.7,10.1,14.1,1.3,99,99
2008,1,21,0,50,109,8.2,10.5,99,99,99,999,1031.1,10.3,14.1,2.3,99,99
2008,1,21,1,50,101,9.2,11.6,99,99,99,999,1030.7,10.7,14.2,2.9,99,99
2008,1,21,2,50,95,9.7,12.3,1.5,5.88,4.43,114,1030.5,10.8,14.2,3.6,99,99
2008,1,21,3,50,95,10.7,13.2,99,99,99,999,1030.2,10.8,14.2,3.8,99,99
2008,1,21,4,50,95,10.5,13,1.95,5.26,4.86,109,1030.4,11.1,14.2,4.2,99,99
2008,1,21,5,50,105,11.2,13.5,1.9,5.88,4.66,114,1029.2,11.5,14.2,4,99,99
2008,1,21,6,50,104,11.5,14.2,2.02,6.25,4.84,127,1028.3,11.7,14.2,4.8,99,99
2008,1,21,7,50,100,12,14.5,99,99,99,999,1027.2,11.9,14.2,6.1,99,99
2008,1,21,8,50,103,11.5,13.9,2.27,6.67,5.08,123,1026.8,12.3,14.2,6.9,99,99
2008,1,21,9,50,103,12.5,15.2,2.32,7.14,5.16,125,1026.1,12.4,14.2,7.2,99,99
2008,1,21,10,50,99,12.5,15.1,2.42,7.14,5.28,126,1025.6,12.4,14.1,7.6,99,99
2008,1,21,11,50,97,12,14.2,2.42,6.67,5.17,116,1025.9,12.7,14,8.2,99,99
2008,1,21,12,50,98,11.3,14.1,2.29,6.67,5.21,124,1026,13.2,13.9,9,99,99
2008,1,21,13,50,95,12.4,14.7,99,99,99,999,1026.1,13.1,14,999,99,99
2008,1,21,14,50,95,12.3,14.6,2.66,7.69,5.6,134,1026.6,13.2,13.9,9.9,99,99
2008,1,21,15,50,91,12.3,14.5,2.35,7.14,5.26,126,1026.5,13.6,13.9,10.6,99,99
2008,1,21,16,50,97,12.5,15.2,99,99,99,999,1025.5,13.9,13.8,11.1,99,99
2008,1,21,17,50,99,10.7,12.4,2.46,7.69,5.24,138,1025,14.4,13.9,11.7,99,99
2008,1,21,18,50,99,10.2,12,2.29,7.14,5.08,128,1023.6,14.7,14.1,12.2,99,99
2008,1,21,19,50,109,9.7,12.4,2.16,7.69,5.17,132,1022,15.6,14.2,12,99,99
2008,1,21,20,50,114,9.5,11.4,2.23,7.69,5.35,140,1021.4,15.8,14.2,12.2,99,99
2008,1,21,21,50,112,8.8,10.4,2.1,6.67,5.19,131,1021.5,16,14.2,12.4,99,99
2008,1,21,22,50,112,8.7,10.3,2.06,7.69,5.23,132,1021.2,16.1,14.3,12.6,99,99
2008,1,21,23,50,113,7.9,9.2,1.98,7.69,5.18,132,1021.3,16.2,14.3,13.1,99,99
2008,1,22,0,50,115,7.6,8.8,1.91,7.14,5.2,139,1021.2,16.2,14.4,13.3,99,99
2008,1,22,1,50,118,6.9,8,99,99,99,999,1021.4,16.3,14.4,13.6,99,99
2008,1,22,2,50,124,7.7,8.8,1.78,7.14,5.22,131,1021.3,16.5,14.4,13.7,99,99
2008,1,22,3,50,122,6.4,7.4,1.7,7.14,5.09,145,1021.4,16.5,14.4,14,99,99
2008,1,22,4,50,132,6.2,7.1,1.67,7.14,5.07,145,1021.2,16.5,14.4,14.2,99,99
